movieId	year	title	genres	avg_rating	num_ratings
106918	2013	Secret Life of Walter Mitty, The	(Adventure,Comedy,Drama)	4.0	20
106889	2013	Tim's Vermeer	(Documentary)	4.0	1
6415	1987	Intervista	(Comedy,Drama)	4.0	1
6417	1992	Live Wire	(Action)	4.0	1
6422	1965	Shenandoah	(Drama,War,Western)	4.0	1
6427	1970	Railway Children, The	(Children,Drama)	4.0	1
6429	1950	Winchester '73	(Western)	4.0	1
6448	1965	Flight of the Phoenix, The	(Action,Adventure,Drama)	4.0	2
6452	1958	Long, Hot Summer, The	(Drama)	4.0	1
6509	1974	Ali: Fear Eats the Soul (Angst essen Seele auf)	(Drama,Romance)	4.0	2
6551	2002	Anarchist Cookbook, The	(Comedy,Romance)	4.0	1
6553	2002	Embalmer, The (Imbalsamatore, L')	(Drama)	4.0	1
6571	2002	Mondays in the Sun (Lunes al sol, Los)	(Drama)	4.0	1
6573	1972	Avanti!	(Comedy,Drama)	4.0	1
6579	1961	One, Two, Three	(Comedy)	4.0	2
6583	1989	Blood of Heroes, The (Salute of the Jugger, The)	(Action,Sci-Fi)	4.0	1
105835	2013	Double, The	(Comedy,Drama,Thriller)	4.0	1
6588	2002	And Now... Ladies and Gentlemen...	(Romance,Thriller)	4.0	1
6592	2002	Secret Lives of Dentists, The	(Drama)	4.0	1
6604	1966	Hawks and Sparrows (Uccellacci e Uccellini)	(Comedy)	4.0	1
105653	2013	Escape Plan	(Action,Mystery,Thriller)	4.0	4
105585	2013	Machete Kills (Machete 2)	(Action,Crime,Thriller)	4.0	2
6644	1986	Green Ray, The (Rayon vert, Le)	(Drama,Romance)	4.0	1
6656	1958	Attack of the Puppet People	(Horror,Sci-Fi)	4.0	1
6671	1990	Angel at My Table, An	(Drama)	4.0	1
6679	2001	Revolution OS	(Documentary)	4.0	1
6684	1971	Death in Venice (Morte a Venezia)	(Drama,Romance)	4.0	2
6689	2003	Battle of Shaker Heights, The	(Comedy,Drama,Romance)	4.0	1
6768	2003	Luther	(Drama)	4.0	1
6775	2001	Life and Debt	(Documentary)	4.0	1
6782	1989	Leningrad Cowboys Go America	(Comedy,Musical)	4.0	1
104875	2012	History of Future Folk, The	(Adventure,Comedy,Musical,Sci-Fi)	4.0	2
6789	1996	Apartment, The (Appartement, L')	(Drama,Mystery,Romance)	4.0	1
6808	1968	Where Eagles Dare	(Action,Adventure,War)	4.0	4
6816	1987	Three O'Clock High	(Comedy)	4.0	1
6820	2000	Ginger Snaps	(Drama,Horror,Thriller)	4.0	6
104339	2013	In a World...	(Comedy)	4.0	2
6856	1942	Yankee Doodle Dandy	(Drama,Musical)	4.0	2
104283	2013	Wind Rises, The (Kaze tachinu)	(Animation,Drama,Romance)	4.0	3
6902	2002	Interstate 60	(Adventure,Comedy,Drama,Fantasy,Mystery,Sci-Fi,Thriller)	4.0	2
6927	2003	Human Stain, The	(Drama,Romance,Thriller)	4.0	1
6935	2003	Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)	(Documentary)	4.0	1
6938	2003	Billabong Odyssey	(Documentary)	4.0	1
6939	1999	Gloomy Sunday (Ein Lied von Liebe und Tod)	(Drama,Romance)	4.0	1
104078	2013	Alan Partridge: Alpha Papa	(Comedy)	4.0	1
6948	2003	Tupac: Resurrection	(Documentary)	4.0	1
6954	2003	Barbarian Invasions, The (Les invasions barbares)	(Comedy,Crime,Drama,Mystery,Romance)	4.0	3
6961	1992	Damage (Fatale)	(Drama)	4.0	1
103883	2013	2 Guns	(Action,Comedy,Crime)	4.0	3
6971	1991	Europa (Zentropa)	(Drama,Thriller)	4.0	1
6984	1935	Tale of Two Cities, A	(Drama)	4.0	1
7013	1955	Night of the Hunter, The	(Drama,Film-Noir,Thriller)	4.0	7
103624	2013	Fruitvale Station	(Drama)	4.0	2
7031	1993	Real McCoy, The	(Action,Crime,Drama,Thriller)	4.0	1
103606	2012	Stuck in Love	(Comedy,Drama,Romance)	4.0	1
7032	1990	Revenge	(Drama,Romance,Thriller)	4.0	1
7038	2000	Things You Can Tell Just by Looking at Her	(Drama,Romance)	4.0	1
7053	1935	Roberta	(Comedy,Musical,Romance)	4.0	1
7055	1936	Swing Time	(Comedy,Musical,Romance)	4.0	1
7060	1973	Jesus Christ Superstar	(Drama,Musical)	4.0	3
7061	1939	Dark Victory	(Drama,Romance)	4.0	1
7062	1962	Birdman of Alcatraz	(Drama)	4.0	1
7063	1972	Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)	(Adventure,Drama)	4.0	8
7070	1948	Red River	(Action,Adventure,Western)	4.0	1
7080	1933	42nd Street	(Drama,Musical,Romance)	4.0	3
7087	1984	Passage to India, A	(Adventure,Drama)	4.0	2
103235	2013	Best Offer, The (Migliore offerta, La)	(Thriller)	4.0	5
7088	1959	Black Orpheus (Orfeu Negro)	(Drama,Romance)	4.0	1
7089	1973	Amarcord	(Comedy,Drama)	4.0	2
7091	1932	Horse Feathers	(Comedy)	4.0	2
7099	1984	Nausicaä of the Valley of the Wind (Kaze no tani no Naushika)	(Adventure,Animation,Drama,Fantasy,Sci-Fi)	4.0	23
7134	1984	Element of Crime, The (Forbrydelsens Element)	(Drama,Thriller)	4.0	1
7141	2003	My Flesh and Blood	(Documentary)	4.0	1
7217	1947	Dark Passage	(Crime,Drama,Film-Noir,Romance,Thriller)	4.0	1
7219	1940	They Drive by Night	(Drama)	4.0	1
102760	2009	Down Terrace	(Comedy,Crime,Drama)	4.0	1
7236	1975	Boy and His Dog, A	(Sci-Fi)	4.0	3
7238	1958	Ashes and Diamonds (Popiól i diament)	(Drama,War)	4.0	1
102742	2003	Tie Xi Qu: West of the Tracks (Tiexi qu)	(Documentary)	4.0	1
7251	1992	Where the Day Takes You	(Drama)	4.0	1
7256	2003	Touching the Void	(Adventure,Documentary)	4.0	8
7264	2002	An Amazing Couple	(Comedy,Romance)	4.0	1
7266	2002	Lost Skeleton of Cadavra, The	(Comedy,Horror,Sci-Fi)	4.0	1
193609	1991	Andrew Dice Clay: Dice Rules	(Comedy)	4.0	1
102602	1977	Mimino	(Comedy)	4.0	1
7303	1959	The Diary of Anne Frank	(Drama,War)	4.0	4
7304	1977	Allegro non troppo	(Animation,Comedy,Fantasy,Musical)	4.0	1
7335	1953	Pickup on South Street	(Film-Noir)	4.0	1
7345	2004	Agent Cody Banks 2: Destination London	(Action,Adventure,Children,Comedy)	4.0	1
7352	2002	Wilbur Wants to Kill Himself	(Comedy,Drama,Romance)	4.0	2
7364	2003	Intermission	(Comedy,Crime,Drama)	4.0	1
102066	2012	Resolution	(Horror,Thriller)	4.0	1
7396	1973	Scenes From a Marriage (Scener ur ett äktenskap)	(Drama)	4.0	7
7479	1943	Watch on the Rhine	(Drama)	4.0	1
7481	1985	Enemy Mine	(Adventure,Drama,Sci-Fi)	4.0	4
101962	2012	Wolf Children (Okami kodomo no ame to yuki)	(Animation,Fantasy)	4.0	4
101895	2013	42	(Drama)	4.0	1
7487	1990	Henry & June	(Drama)	4.0	1
7492	1977	Martin	(Drama,Horror)	4.0	1
7493	1957	Three Faces of Eve, The	(Drama)	4.0	2
7560	1964	Fail-Safe	(Drama,Thriller,War)	4.0	1
7566	1985	28 Up	(Documentary)	4.0	3
7584	1942	Woman of the Year	(Comedy,Romance)	4.0	2
7587	1967	Samouraï, Le (Godson, The)	(Crime,Drama,Thriller)	4.0	4
7620	1992	Monster in a Box	(Comedy,Drama)	4.0	1
7705	1952	Pat and Mike	(Comedy,Romance)	4.0	2
7713	1942	Cat People	(Drama,Horror,Romance,Thriller)	4.0	1
7714	1967	Camelot	(Drama,Musical,Romance)	4.0	1
7745	1993	Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)	(Drama)	4.0	1
7749	1967	Weekend (a.k.a. Le Week-end) (Week End)	(Drama)	4.0	1
7756	1938	Alexander Nevsky (Aleksandr Nevskiy)	(Action,Drama,War)	4.0	2
7766	1957	Throne of Blood (Kumonosu jô)	(Action,Drama,Thriller,War)	4.0	4
7773	2002	Bang, Bang, You're Dead	(Drama)	4.0	2
7789	2002	11'09"01 - September 11	(Drama)	4.0	2
7811	1998	Babylon 5: The River of Souls	(Drama,Sci-Fi)	4.0	1
100611	2013	Escape from Planet Earth	(Adventure,Animation,Comedy,Sci-Fi)	4.0	2
100579	2012	Universal Soldier: Day of Reckoning	(Action,Sci-Fi,Thriller)	4.0	1
100527	2013	Safe Haven	(Drama,Mystery,Romance)	4.0	1
7926	1963	High and Low (Tengoku to jigoku)	(Crime,Drama,Film-Noir,Thriller)	4.0	1
7934	1983	Zelig	(Comedy)	4.0	7
7936	1968	Shame (Skammen)	(Drama,War)	4.0	1
100277	2012	Tabu	(Drama,Romance)	4.0	1
7943	1946	Killers, The	(Crime,Film-Noir)	4.0	1
7984	1986	From Beyond	(Horror,Sci-Fi)	4.0	1
100044	2011	Human Planet	(Documentary)	4.0	1
8008	1954	Brigadoon	(Fantasy,Musical,Romance)	4.0	3
8010	1992	Power of One, The	(Drama)	4.0	1
8011	2002	Weather Underground, The	(Documentary)	4.0	4
99853	2011	Codependent Lesbian Space Alien Seeks Same	(Comedy,Romance,Sci-Fi)	4.0	1
8016	1972	Getaway, The	(Action,Crime,Drama,Thriller)	4.0	2
8019	2002	Dark Water (Honogurai mizu no soko kara)	(Drama,Horror,Mystery,Thriller)	4.0	1
8042	1973	Mean Streets	(Crime,Drama)	4.0	7
8117	1999	In China They Eat Dogs (I Kina spiser de hunde)	(Action,Comedy)	4.0	1
8118	1990	Delta Force 2 (Delta Force 2: The Colombian Connection)	(Action,Adventure,Thriller,War)	4.0	1
8125	1927	Sunrise: A Song of Two Humans	(Drama,Romance)	4.0	1
99437	2012	John Dies at the End	(Comedy,Fantasy,Horror)	4.0	2
99191	1997	Campfire Tales	(Horror)	4.0	1
8147	1968	Charly	(Drama,Sci-Fi)	4.0	1
8158	1991	Rush	(Crime,Drama)	4.0	1
8167	1935	Captain Blood	(Action,Adventure,Romance)	4.0	2
8190	1964	Americanization of Emily, The	(Comedy,Drama,War)	4.0	1
8191	1969	Anne of the Thousand Days	(Drama)	4.0	1
8195	1960	Avventura, L' (Adventure, The)	(Drama,Mystery,Romance)	4.0	2
99030	2012	Wrong	(Comedy,Drama)	4.0	1
8197	1959	Hiroshima Mon Amour	(Drama,Romance,War)	4.0	1
8225	1990	Night of the Living Dead	(Horror)	4.0	1
8235	1923	Safety Last!	(Action,Comedy,Romance)	4.0	2
8239	1961	Viridiana	(Comedy,Drama)	4.0	1
8241	1997	Masterminds	(Action,Comedy,Thriller)	4.0	1
8331	1942	Man Who Came to Dinner, The	(Comedy)	4.0	1
98361	2012	Byzantium	(Drama,Fantasy,Thriller)	4.0	1
8337	1954	Caine Mutiny, The	(Drama,War)	4.0	2
98279	2012	Fantastic Fear of Everything, A	(Comedy)	4.0	2
8338	1947	Black Narcissus	(Drama)	4.0	1
8378	1991	Doctor, The	(Drama)	4.0	1
8424	1930	Divorcee, The	(Drama,Romance)	4.0	1
8426	1987	Robot Carnival (Roboto kânibauru)	(Animation,Comedy,Drama,Fantasy,Sci-Fi)	4.0	1
8456	1970	Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto)	(Crime,Drama,Thriller)	4.0	1
98083	2011	Jackass 3.5	(Comedy,Documentary)	4.0	2
8463	1948	Johnny Belinda	(Drama)	4.0	1
8535	2004	De-Lovely	(Drama,Musical)	4.0	1
8542	1937	Day at the Races, A	(Comedy,Musical)	4.0	3
8577	2003	Comandante	(Documentary)	4.0	1
97904	2012	Smashed	(Comedy,Drama)	4.0	1
97870	2012	Sessions, The (Surrogate, The)	(Drama)	4.0	1
8581	1999	Pirates of Silicon Valley	(Documentary,Drama)	4.0	4
8588	2002	Killing Me Softly	(Drama,Mystery,Romance,Thriller)	4.0	1
8593	1992	Juice	(Action,Crime,Drama,Thriller)	4.0	1
97757	2004	'Hellboy': The Seeds of Creation	(Action,Adventure,Comedy,Documentary,Fantasy)	4.0	1
8601	1933	Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège)	(Comedy,Drama)	4.0	1
8670	1933	Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)	(Crime,Horror,Mystery,Thriller)	4.0	1
8690	1972	Slaughterhouse-Five	(Comedy,Drama,Sci-Fi,War)	4.0	1
8730	2001	To End All Wars	(Action,Drama,War)	4.0	2
8748	1963	Yesterday, Today and Tomorrow (Ieri, oggi, domani)	(Comedy)	4.0	2
8754	1969	Prime of Miss Jean Brodie, The	(Drama)	4.0	1
97188	2012	Sinister	(Horror,Thriller)	4.0	1
8813	2004	We Don't Live Here Anymore	(Drama)	4.0	2
8827	1983	Bill Cosby, Himself	(Comedy,Documentary)	4.0	5
8875	1952	Come Back, Little Sheba	(Drama)	4.0	1
96917	2012	House at the End of the Street	(Horror,Thriller)	4.0	1
8933	1986	Decline of the American Empire, The (Déclin de l'empire américain, Le)	(Comedy,Drama)	4.0	1
8938	2003	Tarnation	(Documentary)	4.0	1
8954	2004	Lightning in a Bottle	(Documentary)	4.0	1
8979	2004	Guerrilla: The Taking of Patty Hearst	(Documentary)	4.0	1
8998	1974	That's Entertainment	(Documentary)	4.0	1
25752	1925	Freshman, The	(Comedy)	4.0	1
25753	1924	Greed	(Drama)	4.0	1
25757	1927	Jazz Singer, The	(Drama,Musical,Romance)	4.0	1
96567	2012	Words, The	(Drama,Romance)	4.0	1
96563	2011	Paradise Lost 3: Purgatory	(Documentary)	4.0	1
25773	1931	Little Caesar	(Crime,Drama)	4.0	1
25833	1936	Camille	(Drama,Romance)	4.0	1
25834	1937	Captains Courageous	(Adventure,Drama)	4.0	1
25865	1940	Letter, The	(Drama,Film-Noir)	4.0	1
96411	2011	6 Days to Air: The Making of South Park	(Documentary)	4.0	1
25886	1942	Random Harvest	(Drama,Romance)	4.0	2
25898	1943	Day of Wrath (Vredens dag)	(Drama)	4.0	2
25952	1949	Letter to Three Wives, A	(Comedy,Drama)	4.0	1
25963	1950	Young and the Damned, The (Olvidados, Los)	(Crime,Drama)	4.0	1
26038	1958	Teacher's Pet	(Comedy,Romance)	4.0	1
95965	1990	Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi)	(Action,Adventure,Animation)	4.0	1
95939	2012	Angels' Share, The	(Comedy,Drama)	4.0	1
95780	1994	Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da)	(Action,Adventure,Animation)	4.0	1
95771	1994	Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai)	(Action,Adventure,Animation)	4.0	1
26133	1965	Charlie Brown Christmas, A	(Animation,Children,Comedy)	4.0	6
26158	1966	Closely Watched Trains (Ostre sledované vlaky)	(Comedy,Drama,War)	4.0	1
95519	1993	Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu)	(Action,Adventure,Animation,Fantasy)	4.0	1
26231	1970	Performance	(Crime,Drama,Thriller)	4.0	1
26236	1970	White Sun of the Desert, The (Beloe solntse pustyni)	(Action,Adventure,Comedy,Drama,Romance,War)	4.0	1
95499	1993	Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen)	(Action,Adventure,Animation)	4.0	1
26237	1970	Zabriskie Point	(Drama,Romance)	4.0	1
95475	1991	Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô)	(Action,Adventure,Animation)	4.0	2
95473	1992	Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi)	(Action,Adventure,Animation)	4.0	1
26303	1973	Sisters	(Horror,Thriller)	4.0	1
26308	1973	Turkish Delight (Turks fruit)	(Drama,Romance)	4.0	1
26313	1974	California Split	(Comedy,Drama)	4.0	1
26347	1975	Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)	(Comedy,Drama,Romance)	4.0	1
26357	1975	Trilogy of Terror	(Horror,Thriller)	4.0	1
95170	1997	Beauty and the Beast: The Enchanted Christmas	(Animation,Children,Fantasy,Musical)	4.0	1
26394	1977	Turning Point, The	(Drama,Romance)	4.0	1
95165	1990	Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu)	(Action,Adventure,Animation,Sci-Fi,Thriller)	4.0	1
26429	1979	Love at First Bite	(Comedy,Horror,Romance)	4.0	1
26444	1981	Hitch Hikers Guide to the Galaxy, The	(Adventure,Comedy,Sci-Fi)	4.0	2
95135	2011	Your Sister's Sister	(Comedy,Drama)	4.0	1
26453	1982	Smiley's People	(Drama,Mystery)	4.0	1
95004	2007	Superman/Doomsday	(Action,Animation)	4.0	1
26527	1984	What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!)	(Comedy,Drama)	4.0	1
26599	1987	Law of Desire (Ley del deseo, La)	(Comedy,Drama,Romance)	4.0	1
26612	1987	Better Tomorrow II, A (Ying hung boon sik II)	(Crime,Drama,Thriller)	4.0	2
26645	1988	Life Is a Long Quiet River (La vie est un long fleuve tranquille)	(Comedy)	4.0	1
94735	2005	Walking with Monsters	(Documentary)	4.0	1
26681	1990	Bullet in the Head	(Action,Drama,War)	4.0	2
94661	2009	Rocket Singh: Salesman of the Year	(Comedy,Drama)	4.0	1
26693	1990	It	(Drama,Fantasy,Horror,Mystery,Thriller)	4.0	1
26704	1990	State of Grace	(Crime,Drama,Thriller)	4.0	2
26712	1991	35 Up	(Documentary)	4.0	3
94325	2012	Lucky One, The	(Drama)	4.0	1
26732	1991	Johnny Stecchino	(Comedy)	4.0	1
26777	1992	Stolen Children (Ladro di bambini, Il)	(Drama)	4.0	1
94150	2011	Hysteria	(Comedy,Romance)	4.0	2
26875	1994	Pure Formality, A (Pura formalità, Una)	(Crime,Film-Noir,Mystery,Thriller)	4.0	1
27022	1998	Thursday	(Action,Crime,Thriller)	4.0	1
27134	2001	Dark Portals: The Chronicles of Vidocq  (Vidocq)	(Action,Crime,Fantasy)	4.0	1
27178	2000	In July (Im Juli)	(Comedy,Romance)	4.0	1
27186	1998	Kirikou and the Sorceress (Kirikou et la sorcière)	(Adventure,Animation,Children,Fantasy)	4.0	2
93790	2011	Detachment	(Drama)	4.0	1
27246	2000	If These Walls Could Talk 2	(Drama,Romance)	4.0	1
27329	2000	Paradise Lost 2: Revelations	(Documentary)	4.0	1
27368	2002	Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre)	(Adventure,Comedy,Fantasy)	4.0	3
93512	2012	Jeff, Who Lives at Home	(Comedy,Drama)	4.0	1
27369	2000	Daria: Is It Fall Yet?	(Animation,Comedy)	4.0	1
27708	2003	Helen of Troy	(Action,Adventure,Drama,Romance)	4.0	1
93040	1990	Civil War, The	(Documentary,War)	4.0	1
27801	2003	Ong-Bak: The Thai Warrior (Ong Bak)	(Action,Thriller)	4.0	12
27803	2004	Sea Inside, The (Mar adentro)	(Drama)	4.0	8
27820	2003	Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)	(Documentary,Drama)	4.0	2
27826	2004	Touch of Pink	(Comedy,Drama,Romance)	4.0	1
27882	2004	Riding Giants	(Documentary)	4.0	4
30994	1980	Little Miss Marker	(Comedy,Drama)	4.0	1
31030	1948	I Remember Mama	(Children,Drama)	4.0	1
31038	1985	Smooth Talk	(Drama,Romance)	4.0	1
92348	1969	Puss in Boots (Nagagutsu o haita neko)	(Adventure,Animation,Children,Comedy,Fantasy,Romance)	4.0	1
31545	1960	Trou, Le (Hole, The) (Night Watch, The)	(Crime,Film-Noir)	4.0	1
31610	2003	Purple Butterfly (Zi hudie)	(Drama)	4.0	1
31702	2004	Turtles Can Fly (Lakposhtha hâm parvaz mikonand)	(Drama,War)	4.0	1
31903	2003	Zelary	(Drama,Romance)	4.0	1
31909	1992	Dr. Giggles	(Comedy,Horror)	4.0	1
31923	1973	Three Musketeers, The	(Action,Adventure,Comedy)	4.0	3
31925	1975	Royal Flash	(Adventure,Comedy,Romance)	4.0	1
32139	1965	Agony and the Ecstasy, The	(Drama)	4.0	1
32179	1958	Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud)	(Crime,Drama,Thriller)	4.0	1
32234	1977	Julia	(Drama)	4.0	1
32302	2004	League of Ordinary Gentlemen, A	(Documentary)	4.0	1
91860	1981	Way South, The (De weg naar het zuiden)	(Documentary)	4.0	1
91666	1950	Last Holiday	(Comedy,Drama,Romance)	4.0	1
32649	1977	Special Day, A (Giornata particolare, Una)	(Drama,War)	4.0	1
32728	1976	Little Girl Who Lives Down the Lane, The	(Drama,Mystery,Thriller)	4.0	1
32862	1968	With Six You Get Eggroll	(Comedy,Romance)	4.0	1
32917	1962	Boccaccio '70	(Comedy,Fantasy,Romance)	4.0	1
33090	2001	Mutant Aliens	(Animation,Comedy,Sci-Fi)	4.0	2
33154	2005	Enron: The Smartest Guys in the Room	(Documentary)	4.0	6
33237	1936	San Francisco	(Drama,Musical,Romance)	4.0	1
91337	2009	Play the Game	(Comedy,Romance)	4.0	1
33903	2004	Edukators, The (Die Fetten Jahre sind vorbei)	(Comedy,Crime,Drama,Romance)	4.0	5
34359	1966	Georgy Girl	(Comedy)	4.0	1
91233	2006	Lifted	(Animation,Comedy,Sci-Fi)	4.0	1
35807	1956	Teahouse of the August Moon, The	(Comedy)	4.0	1
36289	1999	Asterix & Obelix vs. Caesar (Astérix et Obélix contre César)	(Adventure,Children,Comedy,Fantasy)	4.0	1
36477	2005	Baxter, The	(Comedy,Drama,Romance)	4.0	1
91077	2011	Descendants, The	(Comedy,Drama)	4.0	11
37444	1984	Frankenstein 90	(Comedy,Horror,Romance)	4.0	1
90863	2011	George Harrison: Living in the Material World	(Documentary)	4.0	1
38164	1940	All This, and Heaven Too	(Drama,Romance)	4.0	1
90769	2009	Starsuckers	(Documentary)	4.0	1
38198	2004	Darwin's Nightmare	(Documentary)	4.0	1
41014	1970	Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')	(Crime,Horror,Mystery,Thriller)	4.0	1
41527	2005	Paradise Now	(Crime,Drama,Thriller,War)	4.0	2
41712	1999	Room for Romeo Brass, A	(Comedy,Drama)	4.0	1
41863	2006	Three Burials of Melquiades Estrada, The	(Adventure,Crime,Drama)	4.0	5
42176	1970	Ear, The (Ucho)	(Drama,Thriller)	4.0	1
90430	2011	Carnage	(Comedy,Drama)	4.0	4
42632	2005	Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi)	(Crime,Drama,Mystery,Thriller)	4.0	5
42946	1983	Project A ('A' gai waak)	(Action,Comedy)	4.0	2
43289	1998	Bird People in China, The (Chûgoku no chôjin)	(Adventure,Comedy,Drama,Fantasy)	4.0	1
90353	2010	Beautiful Boy	(Drama)	4.0	1
43914	2005	Winter Passing	(Drama)	4.0	1
44189	2006	Ask the Dust	(Drama,Romance)	4.0	1
90245	1985	Antonio Gaudí	(Documentary)	4.0	1
44597	1963	Youth of the Beast (Yaju no seishun)	(Action,Crime,Mystery)	4.0	1
44937	2005	Child, The (L'enfant)	(Crime,Drama)	4.0	1
89678	2007	Northanger Abbey	(Drama,Romance)	4.0	1
46347	2005	Metal: A Headbanger's Journey	(Documentary)	4.0	2
89580	2010	Neds	(Drama)	4.0	1
46850	2006	Wordplay	(Documentary)	4.0	3
47202	2005	Secret Life of Words, The	(Drama,Romance)	4.0	1
47423	2006	Half Nelson	(Drama)	4.0	5
47566	1947	Born to Kill	(Crime,Drama,Film-Noir)	4.0	1
47646	2006	Idlewild	(Crime,Drama,Musical)	4.0	1
48001	2005	Bow, The (Hwal)	(Drama,Romance)	4.0	1
48032	2005	Tiger and the Snow, The (La tigre e la neve)	(Comedy,Drama,Romance,War)	4.0	1
48045	1994	Fear City: A Family-Style Comedy (La cité de la peur)	(Comedy)	4.0	1
89072	2010	Stake Land	(Horror)	4.0	1
89047	2010	Hesher	(Drama)	4.0	1
48262	2006	Bridge, The	(Documentary)	4.0	1
48342	2005	Conversations with Other Women	(Comedy,Drama,Romance)	4.0	2
48741	2006	U.S. vs. John Lennon, The	(Documentary)	4.0	1
48744	2006	Shortbus	(Comedy,Drama,Romance)	4.0	3
49265	2005	Shooting Dogs (a.k.a. Beyond the Gates)	(Documentary,Drama,War)	4.0	1
49688	1955	Dam Busters, The	(Action,Drama,War)	4.0	1
49772	2006	Painted Veil, The	(Drama,Romance)	4.0	4
49917	2006	When the Levees Broke: A Requiem in Four Acts	(Documentary)	4.0	1
88345	2002	Mike's New Car	(Animation,Comedy)	4.0	1
50610	2006	Beer League	(Comedy)	4.0	1
50658	2005	49 Up	(Documentary)	4.0	2
51255	2007	Hot Fuzz	(Action,Comedy,Crime,Mystery)	4.0	61
51357	1995	Citizen X	(Crime,Drama,Thriller)	4.0	1
88069	2011	Delhi Belly	(Comedy,Crime)	4.0	1
51562	1993	Babylon 5: The Gathering	(Sci-Fi)	4.0	1
51709	2006	Host, The (Gwoemul)	(Comedy,Drama,Horror,Sci-Fi,Thriller)	4.0	7
52668	2007	In the Land of Women	(Comedy,Drama,Romance)	4.0	2
52767	1977	21 Up	(Documentary)	4.0	3
52784	2006	Sharkwater	(Documentary)	4.0	1
52867	2007	Ex, The	(Comedy,Romance)	4.0	1
52952	2006	This Is England	(Drama)	4.0	8
53129	2007	Mr. Brooks	(Crime,Drama,Thriller)	4.0	7
53447	2007	Paranoid Park	(Crime,Drama)	4.0	1
53574	2006	TV Set, The	(Comedy,Drama)	4.0	2
87287	2010	American Grindhouse	(Documentary)	4.0	1
54354	2005	China Blue	(Documentary)	4.0	1
54910	2006	Behind the Mask: The Rise of Leslie Vernon	(Comedy,Horror,Thriller)	4.0	1
55069	2007	4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)	(Drama)	4.0	3
86922	2010	Nothing to Declare (Rien à déclarer)	(Comedy)	4.0	1
55071	2007	No End in Sight	(Documentary)	4.0	1
86898	2011	Tree of Life, The	(Drama)	4.0	2
55112	2007	Shanghai Kiss	(Comedy,Drama,Romance)	4.0	1
55156	2006	Unreasonable Man, An	(Documentary)	4.0	1
86628	2011	Kill the Irishman	(Action,Crime)	4.0	2
55492	2006	Last Winter, The	(Horror)	4.0	1
86377	2007	Louis C.K.: Shameless	(Comedy)	4.0	7
55946	2007	Lions For Lambs	(Drama,Thriller,War)	4.0	2
56169	2007	Awake	(Drama,Thriller)	4.0	1
86290	2009	American: The Bill Hicks Story	(Comedy,Documentary)	4.0	3
56389	2007	My Blueberry Nights	(Drama,Romance)	4.0	1
56715	2006	Wristcutters: A Love Story	(Drama,Fantasy,Romance)	4.0	6
86142	2010	13 Assassins (Jûsan-nin no shikaku)	(Action)	4.0	4
56869	2006	Drained (O cheiro do Ralo)	(Comedy)	4.0	1
86066	2006	Playing the Victim (Izobrazhaya zhertvu)	(Comedy)	4.0	1
56908	2007	Dedication	(Comedy,Drama,Romance)	4.0	1
56915	2007	Water Horse: Legend of the Deep, The	(Adventure,Children,Fantasy)	4.0	1
57147	2007	Cassandra's Dream	(Crime,Drama,Thriller)	4.0	1
86000	2010	Boy	(Comedy,Drama)	4.0	1
57421	2006	Hatchet	(Comedy,Horror)	4.0	1
57502	2001	Cat Soup (Nekojiru-so)	(Adventure,Animation,Drama,Horror)	4.0	1
58191	2007	Taxi to the Dark Side	(Documentary)	4.0	1
58297	2008	Doomsday	(Action,Drama,Sci-Fi,Thriller)	4.0	1
